TRADEID,TRADETYPE,ASSETID,PAYREC,FIXFLT,STARTDATE,ENDDATE,FIXINGDATE,IDAYS,RATE,FORWARD,SPREAD,ALLINRATE,NOTIONAL,PAYDATE,FLOWS,TRANSACTION_TYPE,DAYS,CCY,ZERO,DISCOUNT,PRESENTVALUE,ASOFDATE
4930014,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-1320751.74,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930014,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),01/09/2020,1320523.26,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930014,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),01/09/2020,-210000,XNL,(null),USD,(null),(null),(null),20/08/2020
4930015,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,82000,XNL,(null),USD,(null),(null),(null),20/08/2020
4930015,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-514569.68,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930016,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,22000,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930016,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-163368.48,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930018,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,1200000,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930018,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-866300.9,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930019,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,2294100,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930019,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-500000,XNL,(null),SGD,(null),(null),(null),20/08/2020
4930022,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,507674.4,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930022,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-68000,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930023,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,88825012.5,XNL,(null),USD,(null),(null),(null),20/08/2020
4930023,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,-75000000,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930023,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,75000000,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930023,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-88830000,XNL,(null),USD,(null),(null),(null),20/08/2020
4930024,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),25/08/2020,42000000,XNL,(null),NOK,(null),(null),(null),20/08/2020
4930024,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),25/08/2020,-29563800,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930024,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),26/10/2020,29538600,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930024,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),26/10/2020,-42000000,XNL,(null),NOK,(null),(null),(null),20/08/2020
4930025,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,1257680,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930025,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-200000,XNL,(null),USD,(null),(null),(null),20/08/2020
4930027,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,1493.19,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930027,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-200,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930028,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,1493.19,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930028,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-200,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930029,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,57000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4930029,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,-6049260090,XNL,(null),JPY,(null),(null),(null),20/08/2020
4930029,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,6049125000,XNL,(null),JPY,(null),(null),(null),20/08/2020
4930029,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-57000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4930031,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,65448.05,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930031,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-47021.19,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930032,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,495480.06,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930032,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-685000,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930033,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,91155.77,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930033,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-126000,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930034,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,2966626.37,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930034,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-397354.17,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930035,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,397354.17,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930035,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-2966626.37,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930036,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,351000000,XNL,(null),NOK,(null),(null),(null),20/08/2020
4930036,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,-39368444.9,XNL,(null),USD,(null),(null),(null),20/08/2020
4930036,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,39369195.57,XNL,(null),USD,(null),(null),(null),20/08/2020
4930036,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-351000000,XNL,(null),NOK,(null),(null),(null),20/08/2020
4930037,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,11870.44,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930037,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-1440,XNL,(null),GBP,(null),(null),(null),20/08/2020
4930038,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,18776.26,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930038,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-25960,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930039,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,1000000,XNL,(null),NOK,(null),(null),(null),20/08/2020
4930039,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-701303.14,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930040,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,302261.3,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930040,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-2244477.55,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930041,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,2244477.55,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930041,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-302261.3,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930042,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,976550,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930042,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-1000000,XNL,(null),NOK,(null),(null),(null),20/08/2020
4930043,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,503768.84,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930043,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-3740795.97,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930044,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,3740795.97,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930044,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-503768.84,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930045,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,2600000000,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930045,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,-298465485.6,XNL,(null),USD,(null),(null),(null),20/08/2020
4930045,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,298473194.8,XNL,(null),USD,(null),(null),(null),20/08/2020
4930045,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-2600000000,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930046,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,118543440,XNL,(null),USD,(null),(null),(null),20/08/2020
4930046,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,-100000000,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930046,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,100000000,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930046,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-118550000,XNL,(null),USD,(null),(null),(null),20/08/2020
4930047,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,1000000,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930047,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-718398.64,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930048,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,720772.67,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930048,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-1000000,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930052,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,2353.7,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930052,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-3328,XNL,(null),NOK,(null),(null),(null),20/08/2020
4930055,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,2362.25,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930055,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-3341,XNL,(null),NOK,(null),(null),(null),20/08/2020
4930056,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,467752.04,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930056,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-661500,XNL,(null),NOK,(null),(null),(null),20/08/2020
4930057,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,73159.1,XNL,(null),NOK,(null),(null),(null),20/08/2020
4930057,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-51337.54,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930059,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,89976.92,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930059,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-64665.02,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930060,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,45750.87,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930060,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-5550,XNL,(null),GBP,(null),(null),(null),20/08/2020
4930061,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,46000000,XNL,(null),CHF,(null),(null),(null),20/08/2020
4930061,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,-50423751.34,XNL,(null),USD,(null),(null),(null),20/08/2020
4930061,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,50427537.82,XNL,(null),USD,(null),(null),(null),20/08/2020
4930061,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-46000000,XNL,(null),CHF,(null),(null),(null),20/08/2020
4930062,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,7514.64,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930062,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-5400.85,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930064,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,130000,XNL,(null),GBP,(null),(null),(null),20/08/2020
4930064,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-1066071.5,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930065,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,3600000,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930065,FXSPOT,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-26730360,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930066,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,-892226.96,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930063,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,18730,XNL,(null),NOK,(null),(null),(null),20/08/2020
4930063,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-13145.62,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930066,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,120000,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930067,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,18473.18,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930067,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-2474.5,XNL,(null),EUR,(null),(null),(null),20/08/2020
4930068,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,23030.6,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930068,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-31823.73,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930069,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,11738.99,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930069,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-16219.8,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930070,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,34956.09,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930070,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-48302.4,XNL,(null),SEK,(null),(null),(null),20/08/2020
4930071,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,65760.53,XNL,(null),DKK,(null),(null),(null),20/08/2020
4930071,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),24/08/2020,-90871.32,XNL,(null),SEK,(null),(null),(null),20/08/2020
